Bus Name,Bus Type,From,To,Price,Starting Point,Ending Point,Seat Available,Start Time,Reach Time,Total Travel Time,Bus Rating,Links
Kalpaka Travels,NON A/C Semi Sleeper (2+2),Bangalore,Kannur,800,Kalasipalyam,Kannur,10 Seats available,21:30,05:45,08h 15m,3.4,https://www.redbus.in/bus-tickets/bangalore-to-kannur?fromCityId=122&toCityId=558&fromCityName=Bangalore&toCityName=Kannur&busType=Any&onward=31-Aug-2024
P K Travels,A/C Sleeper (2+1),Bangalore,Kannur,950,Kalasipalyam,Kannur,20 Seats available,22:15,05:30,07h 15m,3.2,https://www.redbus.in/bus-tickets/bangalore-to-kannur?fromCityId=122&toCityId=558&fromCityName=Bangalore&toCityName=Kannur&busType=Any&onward=31-Aug-2024
Arya Travels,NON A/C Semi Sleeper (2+2),Bangalore,Kannur,745,Kalasipalyam,Kannur Arya Travels,4 Seats available,21:55,05:00,07h 05m,3.5,https://www.redbus.in/bus-tickets/bangalore-to-kannur?fromCityId=122&toCityId=558&fromCityName=Bangalore&toCityName=Kannur&busType=Any&onward=31-Aug-2024
Rukma Travels,A/C Seater/Sleeper (2+1),Bangalore,Kannur,749,Marathahalli,Kannur,21 Seats available,19:30,05:00,09h 30m,4.2,https://www.redbus.in/bus-tickets/bangalore-to-kannur?fromCityId=122&toCityId=558&fromCityName=Bangalore&toCityName=Kannur&busType=Any&onward=31-Aug-2024
KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),Kozhikode,Kottayam,381,"Ksrtc b s, mavoor rd","Ksrtc b s, kottayam",17 Seats available,19:00,00:40,05h 40m,3.2,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,Kozhikode,Kottayam,475,"Ksrtc b s, mavoor rd",Kottayam bypass rider stop ou...,5 Seats available,19:30,01:10,05h 40m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2206,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Kottayam,381,Kozhikode,Kottayam,20 Seats available,20:34,02:24,05h 50m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 567,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Kottayam,360,Kozhikode,Kottayam,20 Seats available,20:45,04:05,07h 20m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,Kozhikode,Kottayam,475,"Ksrtc b s, mavoor rd",Kottayam bypass rider stop ou...,18 Seats available,21:30,04:05,06h 35m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 344,Super Fast Non AC Seater (2+3),Kozhikode,Kottayam,332,Kozhikode,Kottayam,37 Seats available,21:45,04:25,06h 40m,2.8,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),Kozhikode,Kottayam,381,"Ksrtc b s, mavoor rd","Ksrtc b s, kottayam",12 Seats available,21:50,03:45,05h 55m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1100,AC MULTI AXLE,Kozhikode,Kottayam,606,"Ksrtc b s, mavoor rd","Ksrtc b s, kottayam",17 Seats available,22:05,03:25,05h 20m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 560,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Kottayam,381,Kozhikode,Kottayam,34 Seats available,22:10,04:30,06h 20m,3.3,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2743,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Kottayam,381,Kozhikode,Kottayam,23 Seats available,22:20,04:20,06h 00m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1350,AC MULTI AXLE,Kozhikode,Kottayam,606,Kozhikode,Kottayam,33 Seats available,22:35,04:05,05h 30m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Kottayam,370,Kozhikode,Kottayam,24 Seats available,22:40,05:15,06h 35m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),Kozhikode,Kottayam,341,Kozhikode,Kottayam,36 Seats available,22:40,05:41,07h 01m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 128,Super Deluxe Non AC Seater Air Bus (2+2),Kozhikode,Kottayam,381,Kozhikode,Kottayam,29 Seats available,22:55,04:10,05h 15m,1.0,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2784,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Kottayam,386,"Ksrtc b s, mavoor rd","Ksrtc b s, kottayam",17 Seats available,23:20,06:30,07h 10m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),Kozhikode,Kottayam,332,Kozhikode,Kottayam,37 Seats available,23:25,05:55,06h 30m,2.8,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,Kozhikode,Kottayam,475,"Ksrtc b s, mavoor rd",Kottayam bypass rider stop ou...,16 Seats available,23:30,05:50,06h 20m,3.4,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1963,Super Fast Non AC Seater (2+3),Kozhikode,Kottayam,332,Kozhikode,Kottayam,43 Seats available,23:45,06:00,06h 15m,2.6,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),Kozhikode,Kottayam,381,Kozhikode,Kottayam,2 Seats available,23:59,04:45,04h 46m,1.9,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Sonia Travels,A/C Seater/Sleeper (2+1),Kozhikode,Kottayam,800,Kozhikode,Kottayam KSRTC busstand (Pick...,6 Seats available,23:30,06:15,06h 45m,4.3,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,Volvo A/C Semi Sleeper (2+2),Kozhikode,Kottayam,999,M.M Ali Road Calicut,Baker jn,21 Seats available,23:30,04:50,05h 20m,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
A1 Travels,A/C Seater / Sleeper (2+1),Kozhikode,Kottayam,700,Calicut,Kottayam,14 Seats available,20:05,03:00,06h 55m,4.1,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
EMERALD TRAVELS,A/C Sleeper (2+1),Kozhikode,Kottayam,1000,Kozhikode,Baker Junction,7 Seats available,21:55,03:30,05h 35m,3.2,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam?fromCityId=74661&toCityId=259&fromCityName=Kozhikode&toCityName=Kottayam&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),Kannur,Bangalore,548,Kannur,Satellite Bus Stand,19 Seats available,19:03,02:21,07h 18m,4.7,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1766,Super Express Non AC Seater Air Bus (2+2),Kannur,Bangalore,568,Kannur,Satellite Bus Stand,11 Seats available,20:16,04:41,08h 25m,4.2,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),Kannur,Bangalore,568,Kannur,Satellite Bus Stand,6 Seats available,21:00,05:15,08h 15m,4.4,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),Kannur,Bangalore,579,Kannur,Satellite Bus Stand,3 Seats available,21:30,06:00,08h 30m,4.2,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
NS Transports,A/C Sleeper (2+1),Kannur,Bangalore,949,Fort Road Kannur,Madiwala,8 Seats available,21:15,05:30,08h 15m,4.5,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
MMK Travels,A/C Sleeper (2+1),Kannur,Bangalore,850,Kannur,Kalasipalyam,10 Seats available,21:30,06:00,08h 30m,4.5,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Ashoka Travel and Logistics,A/C Sleeper (2+1),Kannur,Bangalore,1000,Kannur,Kalasipalyam,5 Seats available,21:15,05:30,08h 15m,4.4,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
AdKalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),Kannur,Bangalore,700,Fort Road,Satellite Bus Stand,18 Seats available,21:00,05:00,08h 00m,3.8,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
NS Transports,NON A/C Sleeper (2+1),Kannur,Bangalore,799,Fort Road Kannur,Madiwala,9 Seats available,21:45,05:45,08h 00m,4.2,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Kalpaka Travels 1,A/C Sleeper (2+1),Kannur,Bangalore,1000,Fort Road,Madiwala,13 Seats available,21:45,05:00,07h 15m,4.2,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
NS Transports,Non A/C Seater / Sleeper (2+1),Kannur,Bangalore,699,Fort Road Kannur,Mathikere,9 Seats available,20:30,05:20,08h 50m,4.0,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
AdSAAM BUS,VE A/C Sleeper (2+1),Kannur,Bangalore,800,Kannur,Madiwala,9 Seats available,22:00,06:00,08h 00m,3.6,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Sugama Tourist,A/C Sleeper (2+1),Kannur,Bangalore,900,KSRTC Caltex,Madiwala,10 Seats available,22:00,05:30,07h 30m,3.8,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),Kannur,Bangalore,800,Kannur,Kalasipalyam,31 Seats available,21:30,05:00,07h 30m,3.6,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Golden Travels,Volvo A/C Semi Sleeper (2+2),Kannur,Bangalore,949,Golden Travels,Kalasipalya,10 Seats available,21:45,04:50,07h 05m,4.9,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),Kannur,Bangalore,900,Kannur,Kalasipalyam,24 Seats available,21:00,05:15,08h 15m,4.0,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),Kannur,Bangalore,700,Fort Road,Satellite Bus Stand,9 Seats available,21:30,05:00,07h 30m,4.4,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
National travels and logistics,Non A/C Seater / Sleeper (2+1),Kannur,Bangalore,699,Kannur,Madiwala,14 Seats available,21:15,05:30,08h 15m,3.3,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
P K Travels,NON A/C Semi Sleeper (2+2),Kannur,Bangalore,700,Kannur,Mathikere,19 Seats available,20:30,06:15,09h 45m,3.5,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Arya Travels,A/C Sleeper (2+1),Kannur,Bangalore,899,Kannur Arya Travels,Domlur,8 Seats available,21:20,05:30,08h 10m,3.1,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),Kannur,Bangalore,700,Fort Road,Upparpet,15 Seats available,21:15,05:00,07h 45m,3.5,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Golden Travels,NON A/C Semi Sleeper (2+2),Kannur,Bangalore,749,Golden Travels,Kalasipalya,24 Seats available,21:15,05:00,07h 45m,4.2,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Golden Travels,A/C Sleeper (2+1),Kannur,Bangalore,949,Golden Travels,Kalasipalya,8 Seats available,21:45,05:10,07h 25m,3.8,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Golden Travels,NON A/C Sleeper (2+1),Kannur,Bangalore,749,Golden Travels,Kalasipalya,12 Seats available,21:30,05:00,07h 30m,3.7,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
P K Travels,A/C Sleeper (2+1),Kannur,Bangalore,900,Kannur,Kalasipalyam,17 Seats available,21:00,05:00,08h 00m,2.6,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Arya Travels,A/C Sleeper (2+1),Kannur,Bangalore,845,Kannur Arya Travels,Domlur,9 Seats available,21:25,05:30,08h 05m,3.0,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),Kannur,Bangalore,700,Fort Road,Satellite Bus Stand,12 Seats available,20:45,05:00,08h 15m,3.0,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Arya Travels,A/C Semi Sleeper (2+2),Kannur,Bangalore,699,Kannur Arya Travels,Madiwala,17 Seats available,21:25,05:30,08h 05m,3.0,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
Rukma Travels,A/C Seater/Sleeper (2+1),Kannur,Bangalore,749,Fort Road Kannur,Madiwala,25 Seats available,21:15,05:05,07h 50m,4.2,https://www.redbus.in/bus-tickets/kannur-to-bangalore?fromCityId=558&toCityId=122&fromCityName=Kannur&toCityName=Bangalore&busType=Any&srcCountry=null&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 1377,AC MULTI AXLE,Kottayam,Kozhikode,606,"Ksrtc b s, kottayam","Ksrtc b s, mavoor rd",47 Seats available,19:35,02:20,06h 45m,1.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 559,Super Express Non AC Seater Air Bus (2+2),Kottayam,Kozhikode,381,Kottayam,Kozhikode,14 Seats available,19:46,02:10,06h 24m,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),Kottayam,Kozhikode,350,Kottayam,Kozhikode,10 Seats available,20:30,02:30,06h 00m,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 852,Super Fast Non AC Seater (2+3),Kottayam,Kozhikode,332,Kottayam,Kozhikode,47 Seats available,21:00,03:30,06h 30m,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),Kottayam,Kozhikode,332,Kottayam,Kozhikode,51 Seats available,21:15,03:45,06h 30m,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 523,Super Express Non AC Seater Air Bus (2+2),Kottayam,Kozhikode,381,Kottayam,Kozhikode,9 Seats available,21:30,02:20,04h 50m,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 91,Swift Deluxe Non AC Air Bus (2+2),Kottayam,Kozhikode,381,Kottayam,Kozhikode,9 Seats available,21:35,03:25,05h 50m,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 672,Super Fast Non AC Seater (2+3),Kottayam,Kozhikode,332,Kottayam,Kozhikode,41 Seats available,21:50,04:15,06h 25m,3.1,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),Kottayam,Kozhikode,381,"Ksrtc b s, kottayam","Ksrtc b s, mavoor rd",8 Seats available,22:20,04:20,06h 00m,3.5,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,Kottayam,Kozhikode,475,Kottayam,Kozhikode,16 Seats available,22:40,05:10,06h 30m,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 507,Super Express Non AC Seater Air Bus (2+2),Kottayam,Kozhikode,381,Kottayam,Kozhikode,4 Seats available,22:50,03:35,04h 45m,3.4,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),Kottayam,Kozhikode,332,Kottayam,Kozhikode,40 Seats available,23:06,05:30,06h 24m,2.6,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Sonia Travels,A/C Semi Sleeper (2+2),Kottayam,Kozhikode,700,Karithas,Kozhikode,26 Seats available,18:30,02:30,08h 00m,3.9,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Ubc travels,A/C Semi Sleeper (2+2),Kottayam,Kozhikode,700,Karithas,Kozhikode Pvt Bus Stand,9 Seats available,17:50,01:00,07h 10m,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Ubc travels,A/C Seater/Sleeper (2+1),Kottayam,Kozhikode,900,Nagampadam Bus Stand,Kozhikode Pvt Bus Stand,15 Seats available,18:00,03:00,09h 00m,3.8,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),Kottayam,Kozhikode,800,Baker Junction,New Bus Stand,26 Seats available,23:00,04:30,05h 30m,3.2,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
A1 Travels,A/C Seater / Sleeper (2+1),Kottayam,Kozhikode,650,Kottayam,Calicut,29 Seats available,23:59,07:00,07h 01m,2.1,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
Madhavi Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),Kottayam,Kozhikode,949,Baker jn,KSRTC Bus Stand,18 Seats available,23:59,04:30,04h 31m,4.0,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode?fromCityId=259&toCityId=74661&fromCityName=Kottayam&toCityName=Kozhikode&busType=Any&srcCountry=IND&destCountry=IND&onward=31-Aug-2024
